eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
709,MOLOGEN,Germany,Pharmaceuticals & Biotechnology,13.3,68.4,0.0,-94.7, ,0.1,-28.9,716.7,-17.1,57.5, ,0,3.4
710,RECTICEL,Belgium,General Industrials,13.3,-6.3,983.4,0.7,1.4,29.0,129.8,2.9,9.2,-147.2,0.9,6,-1.7
711,MEXICHEM,UK,Chemicals,13.2,51.1,104.0,-20.8,12.7,,,0.0,-54.6,290.4,-52.5,0,-2.9
712,HUHTAMAKI,Finland,General Industrials,13.2,-15.4,"2,429.1",3.7,0.5,,-100.0,0.0,180.3,20.0,7.4,14,-3.8
713,APPSENSE,UK,Software & Computer Services,13.1,7.0,75.8,-5.2,17.3,,,0.0,-13.3,-10.2,-17.5,0,-8.6
714,BETSSON,Sweden,Travel & Leisure,13.1,32.5,323.1,22.5,4.1,1.4,-65.3,0.4,84.1,31.8,26.0,1,10.3
715,SYSTEM C HEALTHCARE,UK,Health Care Equipment & Services,13.1,47.6,29.0,44.0,45.1,,,0.0,-13.3,23.6,-45.7,0,34.9
716,L'OCCITANE,Luxembourg,Personal Goods,13.0,19.2,"1,177.9",11.7,1.1,56.0,-8.0,4.8,165.8,23.6,14.1,8,4.6
717,ELISA,Finland,Mobile telecommunications,13.0,28.7,"1,535.2",-0.8,0.8,197.8,-6.9,12.9,304.5,7.6,19.8,4,-3.0
718,CARL MAHR,Germany,Support Services,13.0,0.3,203.5,-5.0,6.4,,,0.0,16.9,-22.4,8.3,2,-1.6
719,LECTRA,France,Software & Computer Services,13.0,8.0,211.3,4.1,6.1,4.9,67.4,2.3,21.0,-27.7,10.0,1,2.9
720,ORION ENGINEERED CARBONS,Luxembourg,Mining,13.0,28.4,"1,318.4",-1.6,1.0,64.5,-16.5,4.9,104.3,21.1,7.9,0,
721,CAF,Spain,Industrial Engineering,12.9,-35.4,"1,447.1",-5.7,0.9,24.3,,1.7,107.3,-62.6,7.4,8,7.5
722,G4S,UK,Support Services,12.9,100.0,"9,306.2",-7.5,0.1,177.4,-22.5,1.9,451.2,43.9,4.8,631,0.4
723,ROTORK,UK,Industrial Engineering,12.8,18.3,764.6,2.8,1.7,22.5,68.1,2.9,183.0,1.9,23.9,3,11.5
724,READSOFT,Sweden,Software & Computer Services,12.8,-9.1,81.0,-2.6,15.8,,,0.0,2.0,-71.9,2.5,1,8.9
725,FREENET,Germany,Software & Computer Services,12.7,28.3,"3,040.6",-4.8,0.4,28.8,28.9,0.9,300.9,-0.1,9.9,5,5.5
726,STO,Germany,Construction & Materials,12.7,12.2,"1,208.7",3.7,1.1,39.1,28.1,3.2,89.9,-11.7,7.4,5,3.9
727,INTERPUMP,Italy,Industrial Engineering,12.7,14.7,672.0,20.8,1.9,32.6,,4.8,106.1,33.8,15.8,4,19.2
728,TREVI FINANZIARIA INDUSTRIALE,Italy,Construction & Materials,12.6,-60.1,"1,250.7",-2.0,1.0,,,0.0,134.0,51.2,10.7,7,1.5
729,GENTIUM,Italy,Pharmaceuticals & Biotechnology,12.6,37.9,39.8,44.1,31.6,,,0.0,7.1,895.4,17.8,0,-1.3
730,BRAAS MONIER BUILDING GROUP,Luxembourg,Financial Services,12.5,-10.4,"1,211.3",-1.4,1.0,52.2,1.7,4.3,91.9,"-3,296.8",7.6,7,-1.2
731,BULL,France,Technology Hardware & Equipment,12.5,-27.3,"1,261.6",-1.8,1.0,,,0.0,30.0,-34.2,2.4,9,-0.7
732,PARAGON,Germany,Electronic & Electrical Equipment,12.4,43.8,79.0,7.0,15.6,10.8,364.2,13.7,5.5,-28.8,6.9,0,27.9
733,RIVERSIDE KM,Germany,Real Estate Investment & Services,12.3,4.6,102.3,-9.2,12.1,,,0.0,8.2,-36.6,8.0,0,0.7
734,Q SQUARED SOLUTIONS,UK,Health Care Equipment & Services,12.2,359.7,52.3,-20.1,23.3,,,0.0,10.7,90.2,20.5,0,-35.1
735,MAGIX,Germany,Software & Computer Services,12.2,19.4,30.3,-6.8,40.2,,,0.0,-1.2,-139.4,-4.1,0,-4.1
736,NURNBERGER BETEILIGUNGS,Germany,Nonlife Insurance,12.2,13.7,"3,171.2",-1.5,0.4,,,0.0,404.0,-25.2,12.7,0,-100.0
737,COHORT,UK,Support Services,12.1,0.3,128.5,39.7,9.4,1.4,-53.3,1.1,7.5,-26.2,5.8,1,28.4
738,BEIJER ELECTRONICS,Sweden,Electronic & Electrical Equipment,12.1,3.5,149.2,1.8,8.1,1.8,8.9,1.2,8.1,-13.1,5.4,1,-2.1
739,ORIFLAME COSMETICS,Luxembourg,Personal Goods,12.1,-6.6,"1,489.3",-0.3,0.8,,,0.0,175.1,10.7,11.8,7,-5.5
740,S.N.G.N. ROMGAZ,Romania,Oil & Gas Producers,12.0,-9.1,"1,003.8",15.4,1.2,129.7,7.9,12.9,385.7,46.1,38.4,6,-2.0
741,CEWE COLOR,Germany,General Retailers,12.0,4.5,523.8,-0.9,2.3,,-100.0,0.0,33.2,11.8,6.3,4,4.4
742,TECNOTREE,Finland,Technology Hardware & Equipment,12.0,-14.4,74.0,0.1,16.2,0.7,22.1,0.9,5.9,363.6,7.9,1,-2.7
743,LUFTHANSA,Germany,Travel & Leisure,12.0,9.1,"30,011.0",-0.1,0.0,"2,799.0",12.7,9.3,"1,125.0",66.2,3.7,119,0.5
744,LABORATORIOS FARMACEUTICOS ROVI,Spain,Pharmaceuticals & Biotechnology,12.0,14.4,238.0,9.4,5.0,20.9,,8.8,24.8,3.0,10.4,1,13.0
745,MCBRIDE,UK,Household Goods & Home Construction,12.0,-2.1,905.3,-5.4,1.3,27.3,16.5,3.0,16.1,-213.6,1.8,5,-1.6
746,L&O SIG SAUER VERWALTUNGS,Germany,Support Services,11.9,68.8,409.4,39.7,2.9,,,0.0,89.5,123.3,21.9,1,36.1
747,EUROPEAN OPTICAL MANUFACTURING,Luxembourg,General Industrials,11.9,5.7,,,,,,,-0.1,49.8,,0,
748,COMPTEL,Finland,Software & Computer Services,11.9,-12.8,85.7,3.7,13.8,4.7,-14.3,5.5,8.3,13.7,9.7,1,-3.5
749,SNELL,UK,Electronic & Electrical Equipment,11.8,1.3,82.8,-9.9,14.3,,,0.0,-21.2,-930.4,-25.6,0,0.9
750,PAION,Germany,Pharmaceuticals & Biotechnology,11.8,157.4,3.5,-18.3,341.4,0.0,420.0,0.8,-11.6,314.2,-336.8,0,61.5
751,HMS NETWORKS,Sweden,Technology Hardware & Equipment,11.8,6.7,62.7,17.6,18.8,0.6,34.4,1.0,10.4,12.6,16.6,0,3.3
752,NEXEYA,France,Aerospace & Defence,11.7,19.1,118.4,-8.7,9.9,,,0.0,8.8,-199.0,7.5,1,-7.4
753,HOLMEN,Sweden,Forestry & Paper,11.7,0.0,"1,702.8",-1.5,0.7,78.8,-24.7,4.6,84.6,7.3,5.0,3,-9.7
754,BREMBO,Italy,Automobiles & Parts,11.7,-4.8,"1,803.3",15.1,0.6,109.4,,6.1,169.6,39.7,9.4,8,8.5
755,PICANOL,Belgium,Industrial Engineering,11.7,-10.6,418.2,-25.3,2.8,12.5,24.4,3.0,53.8,-48.0,12.9,2,-3.1
756,FLAMEL TECHNOLOGIES,France,Pharmaceuticals & Biotechnology,11.6,-22.2,24.5,32.5,47.5,1.4,67.9,5.8,-78.1,89.4,-318.6,0,2.0
757,SWEDISH MATCH,Sweden,Tobacco,11.6,10.1,"1,416.5",5.5,0.8,23.7,-27.1,1.7,403.0,2.2,28.4,4,0.3
758,PHARMING,The Netherlands,Pharmaceuticals & Biotechnology,11.6,8.8,21.2,209.6,54.6,,-100.0,0.0,2.4,-137.1,11.4,0,9.3
759,EFORE,Finland,Electronic & Electrical Equipment,11.6,29.4,85.3,3.4,13.6,3.9,31.9,4.5,-2.1,-55.6,-2.5,1,4.5
760,RATOS,Sweden,Financial Services,11.5,-32.1,"2,991.4",7.7,0.4,81.1,7.3,2.7,106.2,-23.3,3.6,16,-5.5
761,CARLSBERG,Denmark,Beverages,11.4,-14.1,"8,679.5",-3.1,0.1,794.9,1.8,9.2,"1,103.9",-13.3,12.7,47,15.8
762,NORGINE,The Netherlands,Pharmaceuticals & Biotechnology,11.4,-34.9,284.2,8.2,4.0,,,0.0,6.6,-560.5,2.3,1,0.2
763,GENFIT,France,Pharmaceuticals & Biotechnology,11.4,46.9,6.8,13.6,167.7,0.7,201.7,10.6,-16.3,56.9,-239.9,0,3.8
764,PREMIER FARNELL,UK,Support Services,11.3,-2.2,"1,234.3",-0.8,0.9,8.0,21.6,0.6,110.4,-8.5,8.9,5,0.9
765,ASCENDIS PHARMA,Denmark,Pharmaceuticals & Biotechnology,11.3,,14.0,-31.5,80.7,0.4,-66.1,2.9,-12.0,-327.1,-85.7,0,17.8
766,CARMAT,France,Health Care Equipment & Services,11.3,1.7,0.1,-97.5, ,0.1,11.0,181.9,-19.8,23.2, ,0,17.5
767,SINGULUS TECHNOLOGIES,Germany,Industrial Engineering,11.2,28.7,65.8,-50.7,17.0,0.6,-68.4,0.9,-27.6,"-7,000.0",-41.9,0,-2.8
768,ELEXIS,Germany,Industrial Engineering,11.2,36.7,187.6,9.2,6.0,,,0.0,19.7,0.6,10.5,1,8.5
769,REGUS,UK,Support Services,11.2,20.8,"2,154.7",9.3,0.5,264.1,-17.5,12.3,132.9,12.9,6.2,9,3.9
770,MASCHINENFABRIK BERTHOLD HERMLE,Germany,Industrial Engineering,11.1,2.6,346.8,13.4,3.2,14.3,99.0,4.1,78.1,29.2,22.5,1,0.5
771,CLAVISTER HOLDING,Sweden,Software & Computer Services,11.1,15.2,6.6,17.8,167.5,0.0,84.1,0.3,-4.7,-11.4,-71.1,0,7.6
772,HEAD,The Netherlands,Leisure Goods,11.1,7.8,375.4,4.7,3.0,,,0.0,13.9,15.6,3.7,2,14.0
773,SILENCE THERAPEUTICS,UK,Pharmaceuticals & Biotechnology,11.1,62.3,0.0,-87.2, ,0.4,180.8,"2,246.7",-15.6,33.6, ,0,34.2
774,STATPRO,UK,Software & Computer Services,11.0,9.3,41.2,-1.4,26.8,2.4,100.3,5.8,3.4,-33.2,8.4,0,-1.6
775,SAIPEM,Italy,Industrial Engineering,11.0,-21.4,"12,873.0",5.0,0.1,682.0,,5.3,75.0,-56.9,0.6,50,2.0
776,BRADY (GB),UK,Software & Computer Services,11.0,22.5,39.9,5.7,27.6,0.8,24.3,2.0,1.0,46.4,2.6,0,-1.3
777,IL SOLE 24 ORE,Italy,Media,10.9,-32.0,310.9,-19.4,3.5,12.7,,4.1,-23.9,-64.1,-7.7,1,-32.6
778,E THERAPEUTICS,UK,Pharmaceuticals & Biotechnology,10.9,57.6,,,,0.0,40.9,,-13.1,51.4,,0,23.8
779,SYMPHOGEN,Denmark,Pharmaceuticals & Biotechnology,10.9,27.2,13.3,31.7,81.7,,,0.0,-17.8,3.4,-134.3,0,3.0
780,AVANQUEST,France,Software & Computer Services,10.8,21.8,101.6,1.4,10.6,0.5,,0.5,-37.9,-42.0,-37.3,1,15.5
781,CONSORT MEDICAL,UK,Health Care Equipment & Services,10.8,91.6,237.6,84.8,4.5,,,0.0,10.5,-53.1,4.4,2,200.3
782,NAGA UK TOPCO,UK,Pharmaceuticals & Biotechnology,10.8,104.4,270.3,199.4,4.0,,,0.0,-6.5,-77.5,-2.4,2,9.2
783,ALLOCATE SOFTWARE,UK,Software & Computer Services,10.7,11.3,51.5,8.0,20.8,,,0.0,4.5,-369.4,8.8,0,-1.6
784,ABCAM,UK,Pharmaceuticals & Biotechnology,10.7,34.2,164.5,4.7,6.5,4.9,4.2,3.0,53.7,-4.7,32.6,1,6.4
785,SCOTTISH AND SOUTHERN ENERGY,UK,Electricity,10.7,18.6,"40,693.7",3.5,0.0,"1,729.5",-8.8,4.2,"1,217.6",9.2,3.0,20,0.4
786,TIKKURILA,Finland,Chemicals,10.7,1.8,618.4,-5.3,1.7,15.2,16.8,2.5,66.8,-8.6,10.8,3,0.3
787,INDUTRADE,Sweden,Electronic & Electrical Equipment,10.6,-2.9,"1,037.6",10.4,1.0,11.9,-46.7,1.1,104.7,14.6,10.1,4,6.4
788,DECHRA PHARMACEUTICALS,UK,Pharmaceuticals & Biotechnology,10.6,3.6,261.6,-15.9,4.1,2.7,-57.8,1.0,34.0,-2.1,13.0,1,4.2
789,SUSS MICROTEC,Germany,Technology Hardware & Equipment,10.5,2.8,145.3,8.0,7.2,1.8,-84.8,1.2,9.2,-145.8,6.3,1,0.6
790,RANDOX HOLDINGS,UK,Support Services,10.5,2.5,120.1,0.4,8.7,,,0.0,18.5,-0.4,15.4,1,9.3
791,SANITEC,Finland,Construction & Materials,10.4,-19.4,689.4,-1.8,1.5,,,0.0,67.7,-9.2,9.8,6,-1.0
792,INDIGOVISION,UK,Software & Computer Services,10.4,123.4,106.0,157.9,9.8,2.0,160.3,1.9,6.2,177.9,5.9,0,6.1
793,PRAYON,Belgium,Chemicals,10.3,9.8,689.6,-17.6,1.5,,,0.0,21.6,281.6,3.1,1,-28.4
794,BEUMER GMBH & CO.,Germany,Support Services,10.3,30.2,643.7,25.8,1.6,,,0.0,29.5,37.6,4.6,4,
795,TESSENDERLO,Belgium,Chemicals,10.2,-20.9,"1,434.2",-19.9,0.7,66.2,-30.2,4.6,75.2,306.5,5.2,5,-17.1
796,TOM TAILOR,Germany,Personal Goods,10.2,-5.3,932.1,2.7,1.1,21.2,-21.4,2.3,29.0,"1,340.6",3.1,6,-0.5
797,BAKKAVOR,UK,Food Producers,10.2,23.4,"2,120.9",3.8,0.5,,,0.0,56.8,-22.2,2.7,19,-2.5
798,SERMA,France,Electronic & Electrical Equipment,10.1,-0.2,80.2,7.5,12.6,2.3,36.7,2.8,15.6,20.1,19.4,1,4.4
799,PROXIMAGEN,UK,Health Care Equipment & Services,10.1,37.6,1.4,902.7,700.0,,,0.0,-11.3,13.8,-783.3,0,-2.6
800,ACCESSO TECHNOLOGY GROUP,UK,Software & Computer Services,10.0,29.8,96.5,89.5,10.4,1.1,-6.7,1.1,7.0,249.9,7.3,1,34.5
801,ATLANTIA,Italy,Industrial Transportation,10.0,-14.8,"5,613.9",12.0,0.2,57.0,,1.0,"2,225.3",15.2,39.6,14,2.2
802,BWT,Austria,"Gas, Water & Multi-utilities",10.0,15.5,505.3,-0.5,2.0,25.4,-26.9,5.0,22.0,-7.4,4.4,3,-2.1
803,FUNKWERK,Germany,Mobile telecommunications,10.0,-26.9,94.1,-0.8,10.6,2.8,193.4,2.9,5.1,503.9,5.4,1,-3.1
804,AURUBIS,Germany,Industrial Metals & Mining,10.0,21.4,"11,334.6",-8.2,0.1,134.2,-27.6,1.2,306.1,-305.3,2.7,7,-0.9
805,YOUVIEW TV,UK,Media,10.0,-31.9,55.4,-3.1,18.0,,,0.0,1.1,-10.2,2.0,0,80.0
806,MIG,Germany,Support Services,9.9,-14.3,523.6,-9.8,1.9,,,0.0,12.3,-63.5,2.3,3,1.6
807,ENIGMA DIAGNOSTICS,UK,Pharmaceuticals & Biotechnology,9.9,-37.8,,-100.0,,,,,-4.7,-58.1,,0,-12.2
808,CC 1,UK,Health Care Equipment & Services,9.9,19.2,393.1,9.0,2.5,,,0.0,29.7,0.2,7.6,1,-2.8
809,ALFMEIER PRAEZISION AKTIEN,Germany,Industrial Engineering,9.9,23.1,211.8,4.5,4.7,,,0.0,5.2,41.6,2.5,2,3.5
810,MSG LIFE,Germany,Software & Computer Services,9.9,-20.9,104.3,-20.5,9.4,1.6,-8.4,1.6,6.5,-196.9,6.2,1,-21.2
811,IBS,Sweden,Software & Computer Services,9.8,-31.1,77.1,-3.4,12.8,,,0.0,2.5,-118.0,3.2,0,-21.8
812,CONSTRUCTIONS INDUSTRIELLES DE LA MEDITERRANEE,France,Industrial Engineering,9.8,33.1,790.8,1.1,1.2,15.0,-35.4,1.9,67.7,52.7,8.6,3,2.9
813,INNOVIA GROUP,UK,Chemicals,9.8,15.4,495.8,-6.3,2.0,,,0.0,33.5,-17.2,6.8,2,0.3
814,DEVRO,UK,Food Producers,9.8,5.6,298.6,-4.3,3.3,68.1,48.0,22.8,8.7,-82.6,2.9,2,-1.9
815,VEIKKAUS,Finland,Travel & Leisure,9.7,24.4,"1,959.5",5.4,0.5,,,0.0,519.1,2.8,26.5,0,-0.3
816,OASMIA PHARMACEUTICAL,Sweden,Pharmaceuticals & Biotechnology,9.7,-9.7,0.2,"3,349.9","4,387.7",0.4,69.4,174.9,-11.5,10.3, ,0,1.3
817,TRUPHONE,UK,Software & Computer Services,9.7,,10.3,-17.9,93.4,,,0.0,-117.7,161.6, ,1,73.7
818,POLYTEC,Austria,Automobiles & Parts,9.6,14.2,491.3,3.1,2.0,30.2,77.4,6.1,17.8,-21.7,3.6,4,17.5
819,SMARTFOCUS,UK,Software & Computer Services,9.6,-18.8,68.0,-15.6,14.1,,,0.0,-31.1,-38.4,-45.7,0,-16.0
820,CAVERION,Finland,Electronic & Electrical Equipment,9.6,-24.4,"2,406.6",-5.4,0.4,7.1,26.8,0.3,47.7,-2.3,2.0,17,-3.4
821,AFFIMED,The Netherlands,Pharmaceuticals & Biotechnology,9.6,-33.2,3.4,-33.5,283.7,0.3,87.1,7.7,2.8,-117.5,81.3,0,
822,AZKOYEN,Spain,Industrial Engineering,9.6,33.0,122.1,5.5,7.8,3.3,,2.7,9.9,69.7,8.1,1,-0.7
823,ADAPTIMMUNE THERAPEUTICS,UK,Pharmaceuticals & Biotechnology,9.5,37.2,0.5,, ,1.1,710.5,239.7,-10.8,37.2, ,0,63.2
824,WELLSTREAM,UK,Oil & Gas Producers,9.5,15.4,267.6,2.9,3.5,,,0.0,11.6,-79.1,4.3,1,4.2
825,METRAWATT,Germany,Industrial Engineering,9.4,6.9,82.1,-5.1,11.5,,,0.0,8.3,-19.8,10.1,1,-0.6
826,FILTRONA,UK,General Industrials,9.4,-12.0,"1,112.9",8.5,0.8,49.0,-13.6,4.4,157.2,0.9,14.1,6,15.9
827,KOHLER,UK,Industrial Engineering,9.4,3.7,168.4,1.3,5.6,,,0.0,2.4,-154.5,1.4,1,-3.1
828,VERNALIS,UK,Pharmaceuticals & Biotechnology,9.3,69.0,18.1,-3.6,51.6,0.8,-17.7,4.6,-7.4,9.6,-40.7,0,1.1
829,COSWORTH GROUP,UK,General Industrials,9.3,-0.9,44.5,8.8,21.0,,,0.0,-7.5,-11.1,-16.8,0,-24.9
830,USU SOFTWARE,Germany,Software & Computer Services,9.3,1.2,58.9,5.8,15.8,1.0,-18.1,1.6,7.9,66.2,13.5,0,0.0
831,CHINOOK SCIENCES,UK,Industrial Engineering,9.3,15.4,21.4,-1.4,43.5,,,0.0,2.0,-67.4,9.6,0,4.0
832,SCHOUW,Denmark,General Industrials,9.3,4.7,"1,585.6",-9.0,0.6,31.3,-32.7,2.0,95.1,-1.4,6.0,2,4.2
833,TUEV SUD,Germany,Industrial Engineering,9.3,46.2,"1,939.0",6.5,0.5,,,0.0,147.7,-2.3,7.6,19,10.2
834,M SPORT,UK,Automobiles & Parts,9.3,-15.7,52.3,3.6,17.7,,,0.0,4.1,70.0,7.9,0,0.0
835,ENEA,Sweden,Software & Computer Services,9.2,-14.6,45.7,5.1,20.2,0.2,-8.1,0.4,10.0,14.2,21.9,0,-100.0
836,VISLINK,UK,Technology Hardware & Equipment,9.1,14.6,79.6,3.4,11.5,1.2,94.3,1.5,6.4,65.1,8.0,0,17.9
837,AMAG AUSTRIA METALL,Austria,Industrial Metals & Mining,9.1,21.9,823.0,4.6,1.1,119.8,-6.1,14.6,57.4,-18.5,7.0,2,4.7
838,SODRA,Sweden,Forestry & Paper,9.0,-20.6,"1,845.9",4.6,0.5,,,0.0,161.4,-538.2,8.7,4,-6.7
839,BIOTIE THERAPIES,Finland,Pharmaceuticals & Biotechnology,9.0,228.7,14.9,-46.2,60.7,0.1,-55.6,1.0,-36.9,"-2,558.7",-247.3,0,2.9
840,BROOMCO,UK,Software & Computer Services,9.0,-4.4,89.0,33.4,10.1,,,0.0,32.6,140.0,36.7,0,-2.7
841,IRIS SOFTWARE,UK,Software & Computer Services,9.0,13.1,86.6,11.9,10.4,,,0.0,18.8,19.3,21.7,1,6.3
842,AAREAL BANK,Germany,Banks,9.0,-43.8,867.0,26.4,1.0,,,0.0,436.0,120.2,50.3,3,7.3
843,GESCO,Germany,Financial Services,9.0,-0.7,451.4,-0.4,2.0,29.5,8.7,6.5,13.5,-65.3,3.0,2,4.4
844,AMINO TECHNOLOGIES,UK,Software & Computer Services,9.0,7.3,46.5,0.9,19.3,0.1,52.0,0.3,4.6,-21.8,9.8,0,7.0
845,CESKE DRAHY,Czech Republic,Industrial Transportation,9.0,71.6,"1,325.2",-0.5,0.7,,,0.0,67.2,"-1,172.7",5.1,10,0.0
846,COCKERILL MAINTENANCE & INGENIERIE,Belgium,Construction & Materials,8.9,10.8,896.1,,1.0,,,0.0,53.1,,5.9,0,
847,GIMCO,Belgium,Construction & Materials,8.9,5.0,896.1,38.5,1.0,,,0.0,53.7,300.9,6.0,4,7.1
848,COMPACTGTL,UK,"Gas, Water & Multi-utilities",8.9,0.2,0.2,-66.8, ,,,0.0,-20.3,-9.2, ,0,-5.8
849,SHW,Germany,Automobiles & Parts,8.9,-10.6,430.0,17.6,2.1,32.7,28.6,7.6,16.6,-19.6,3.9,1,10.9
850,SPHEROS,Germany,General Industrials,8.9,12.6,189.2,35.1,4.7,,,0.0,7.6,523.3,4.0,1,3.8
851,ATEX,UK,Software & Computer Services,8.9,-30.4,26.0,-13.5,34.1,,,0.0,-4.7,-58.2,-18.1,0,-27.4
852,FAGRON,Belgium,Health Care Equipment & Services,8.8,-9.6,447.1,-22.6,2.0,20.7,30.6,4.6,93.9,39.5,21.0,2,12.7
853,SEQUANA,France,Forestry & Paper,8.8,-40.1,"3,608.0",1.0,0.2,43.0,-4.4,1.2,183.0,-177.2,5.1,10,-9.4
854,VSM,Sweden,Household Goods & Home Construction,8.8,3.6,130.8,6.2,6.7,,,0.0,-8.0,16.5,-6.1,0,-1.9
855,MARINE CURRENT TURBINES,UK,Alternative Energy,8.8,-16.7,,-100.0,,,,,-12.3,-20.8,,0,34.9
856,MELLBY GARD INDUSTRI,Sweden,General Industrials,8.8,2.1,333.8,14.6,2.6,,,0.0,56.2,38.2,16.8,1,7.7
857,TT ELECTRONICS,UK,Electronic & Electrical Equipment,8.7,30.8,674.0,-1.5,1.3,32.0,22.7,4.7,-5.1,-118.9,-0.8,6,7.4
858,LUXFER,UK,Industrial Engineering,8.7,10.4,629.3,1.7,1.4,26.2,-15.7,4.2,52.6,-27.6,8.4,2,5.3
859,FORWARD PHARMA,Denmark,Pharmaceuticals & Biotechnology,8.7,31.6,,,,0.0,,,-16.2,118.1,,0,
860,CORNERSTONE GROUP LIMITE,UK,Industrial Engineering,8.7,110.5,230.0,14.0,3.8,,,0.0,6.0,6.2,2.6,1,13.9
861,SABCA,Belgium,Aerospace & Defence,8.6,-30.9,176.4,2.9,4.9,16.5,-6.7,9.3,-3.2,-244.7,-1.8,1,-28.7
862,SCIENCE GROUP,UK,Support Services,8.5,-11.4,36.4,-7.4,23.4,0.6,2.1,1.5,6.1,-11.1,16.7,0,9.5
863,EL EN,Italy,Electronic & Electrical Equipment,8.5,8.9,180.0,14.4,4.7,7.6,,4.2,12.6,14.3,7.0,1,10.7
864,CERES POWER,UK,Electronic & Electrical Equipment,8.4,-8.9,1.6,134.0,535.7,0.7,"1,138.1",42.5,-11.0,-32.9,-698.1,0,-5.3
865,FASHION CHEMICALS,Germany,Chemicals,8.4,4.8,250.1,4.3,3.4,,,0.0,15.1,49.4,6.0,1,4.1
866,VALNEVA,France,Pharmaceuticals & Biotechnology,8.4,3.7,36.9,21.3,22.8,0.9,-31.2,2.6,-23.8,14.2,-64.5,0,
867,NETENT,Sweden,Software & Computer Services,8.3,-8.7,90.5,35.2,9.2,3.9,8.5,4.3,27.7,46.2,30.6,0,28.1
868,IDOX,UK,Software & Computer Services,8.3,25.0,78.0,3.5,10.7,1.2,17.4,1.5,10.9,14.8,14.0,1,-0.7
869,RED ELECTRICA DE ESPAÑA,Spain,Electricity,8.3,-45.2,"1,846.7",5.0,0.4,,,0.0,944.7,6.7,51.2,2,-0.2
870,EXCEET GROUP,Luxembourg,Electronic & Electrical Equipment,8.2,-5.7,185.3,-2.9,4.4,4.3,-51.5,2.3,-9.3,-222.4,-5.0,1,2.9
871,ELICA,Italy,Household Goods & Home Construction,8.2,2.3,391.9,0.0,2.1,8.8,,2.2,16.1,16.1,4.1,3,7.9
872,PKC,Finland,Electronic & Electrical Equipment,8.2,-4.0,829.2,-6.2,1.0,19.8,30.9,2.4,-1.2,-103.6,-0.1,19,4.3
873,FILTRONIC,UK,Technology Hardware & Equipment,8.1,17.5,42.3,-17.7,19.3,1.4,-30.9,3.2,-4.5,"-1,565.8",-10.7,0,7.5
874,HAPPOLD,UK,Construction & Materials,8.1,14.5,165.5,15.2,4.9,,,0.0,18.3,10.8,11.1,1,10.5
875,PROBIODRUG,Germany,Pharmaceuticals & Biotechnology,8.1,1.0,0.1,,"13,478.3",0.0,,3.3,-11.5,, ,0,
876,NETIA,Poland,Fixed Line Telecommunications,8.0,-28.2,393.1,-10.8,2.0,57.7,-12.8,14.7,37.2,70.9,9.5,0,
877,GENTICEL,France,Pharmaceuticals & Biotechnology,8.0,73.7,2.8,20.0,287.5,0.1,"1,360.0",2.6,-10.8,78.1,-386.8,0,3.3
878,ELIA SYSTEM OPERATOR,Belgium,Electricity,8.0,-24.5,785.5,-0.3,1.0,262.1,24.5,33.4,217.1,0.5,27.6,2,5.3
879,SMURFIT KAPPA,Ireland,Forestry & Paper,8.0,0.0,"8,083.0",1.6,0.1,430.0,23.2,5.3,662.0,1.5,8.2,42,1.7
880,FOREST LABORATORIES UK,UK,Pharmaceuticals & Biotechnology,7.9,383.9,80.5,21.4,9.9,,,0.0,4.8,-545.6,6.0,0,-8.3
881,NANOGATE,Germany,General Industrials,7.9,16.7,68.6,29.3,11.5,9.4,329.9,13.8,3.1,318.2,4.6,1,54.2
882,RMD HOLDING,Germany,Support Services,7.9,10.3,101.9,11.7,7.7,,,0.0,18.6,21.1,18.2,1,25.6
883,MISYS INTERNATIONAL BANKING SYSTEMS,UK,Software & Computer Services,7.8,,152.8,17.4,5.1,,,0.0,37.1,30.9,24.3,0,11.2
884,UPDATE SOFTWARE,Austria,Software & Computer Services,7.8,9.3,34.0,2.6,23.0,0.1,-67.5,0.4,-8.3,304.0,-24.4,0,-5.2
885,INGLEBY 1863,UK,Software & Computer Services,7.8,21.5,68.8,23.4,11.4,,,0.0,8.8,38.4,12.8,1,23.7
886,MASTERNAUT GROUP HOLDINGS,UK,Software & Computer Services,7.7,,88.6,4.3,8.7,,,0.0,-13.7,0.2,-15.5,1,1.3
887,ATOSS SOFTWARE,Germany,Software & Computer Services,7.7,6.8,39.7,11.8,19.5,0.5,-2.8,1.3,9.8,15.9,24.7,0,5.5
888,ANOTO,Sweden,Technology Hardware & Equipment,7.7,-7.7,15.1,-2.0,51.3,0.1,-6.2,0.6,-6.0,-64.9,-39.8,0,-4.5
889,GOOCH & HOUSEGO,UK,Electronic & Electrical Equipment,7.7,20.7,90.1,10.8,8.6,2.5,-6.1,2.7,11.1,-4.5,12.3,1,10.1
890,DS SMITH,UK,General Industrials,7.7,0.0,"4,910.8",-5.3,0.2,214.7,-4.0,4.4,320.1,16.4,6.5,22,2.6
891,HAULOTTE,France,Industrial Engineering,7.7,16.9,412.6,16.6,1.9,18.4,83.9,4.5,31.1,34.2,7.5,2,7.2
