eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
687,Phytopharm,UK,Biotechnology (4573),9.43,6.0,4,33.3,235.8,,,-200.0,0,0.0
687,Intrum Justitia,Sweden,Other financials (877),9.43,38.9,341,9.6,2.8,,,18.5,3,4.7
689,Prima Industrie,Italy,Industrial machinery (2757),9.37,29.4,176,18.9,5.3,1.1,1.4,13.6,1,34.2
690,Xaar,UK,Electrical components & equipment (2733),9.35,-7.6,65,14.0,14.4,6.2,17.5,13.8,0,6.0
691,Wavin,The Netherlands,Construction & materials (235),9.34,-37.7,"1,618",7.8,0.6,4.0,2.9,9.5,7,9.0
692,"McNeil Healthcare (now part of Cilag, Switzerland) ",UK,Pharmaceuticals (4577),9.33,5.4,207,5.6,4.5,1.0,0.0,7.2,0,1.0
693,Glanbia,Ireland,Food producers (357),9.31,11.6,"2,207",19.1,0.4,2.3,1.7,4.1,4,1.7
694,Netia,Poland,Fixed line telecommunications (653),9.25,88.4,233,-2.9,4.0,24.9,17.5,-32.2,0,
695,Txt E-Solutions,Italy,Software (9537),9.15,14.9,53,-3.6,17.3,1.9,1.8,-1.9,1,6.5
696,Constantia Packaging,Austria,General industrials (272),9.13,44.2,"1,566",48.3,0.6,6.4,8.6,11.6,8,35.7
697,Erg,Italy,Oil & gas producers (53),9.10,-20.1,"10,166",11.4,0.1,3.5,3.9,3.6,3,1.9
698,Avanquest Software,France,Software (9537),9.02,13.3,74,4.2,12.2,1.4,1.4,5.4,0,15.9
699,Verbund,Austria,Electricity (753),9.00,25.0,"3,038",-5.6,0.3,8.2,6.2,32.5,2,0.1
699,Mondi,UK,Forestry & paper (173),9.00,,"6,269",,0.1,6.8,,6.2,35,
699,MVV Energie,Germany,"Gas, water & multiutilities (757)",9.00,230.9,"2,259",4.1,0.4,6.4,7.5,8.5,6,1.1
699,D'Ieteren,Belgium,General retailers (537),9.00,87.5,"6,016",12.8,0.1,15.9,19.2,4.9,26,26.3
703,Hermle Berthold,Germany,Industrial machinery (2757),8.90,15.0,243,25.3,3.7,4.5,2.1,22.2,1,6.7
704,Oxagen ,UK,Biotechnology (4573),8.87,11.6,0,,,,,,0,0.0
705,SoftM Software und Beratung,Germany,Computer services (9533),8.86,30.3,55,-33.7,16.1,1.8,1.2,-7.3,0,-1.3
706,Zetex,UK,Semiconductors (9576),8.85,27.3,88,-3.3,10.1,3.4,2.2,8.0,1,-4.7
707,StatPro,UK,Software (9537),8.80,41.3,33,65.0,26.7,6.1,,24.2,0,69.5
708,ClearSpeed Technology,UK,Semiconductors (9576),8.76,5.8,2,-33.3,438.0,50.0,33.3,"-1,050.0",0,30.2
709,Etex,Belgium,Construction & materials (235),8.73,347.7,"2,129",14.3,0.4,8.9,5.2,11.7,14,13.0
710,MBDA,UK,Aerospace & defence (271),8.71,-16.9,"1,074",-24.3,0.8,1.5,2.0,8.2,3,-4.2
710,BSS,UK,Support services (279),8.71,52.3,"1,755",27.4,0.5,0.7,0.6,4.9,5,28.0
712,PSI,Germany,Software (9537),8.70,-18.7,123,5.1,7.1,0.8,0.9,3.3,1,-1.4
713,Swedish Match,Sweden,Tobacco (378),8.68,-13.6,"1,328",-2.8,0.7,3.7,2.1,21.8,12,-3.1
714,Lombard Medical Technologies,UK,Health care equipment & services (453),8.67,33.0,1,0.0,867.0,,,"-1,700.0",0,32.9
715,Fugro,The Netherlands,"Oil equipment, services & distribution (57)",8.65,25.9,"1,803",25.7,0.5,18.4,15.7,17.7,11,16.9
716,Epigenomics,Germany,Biotechnology (4573),8.64,32.3,3,-25.0,288.0,,25.0,-466.7,0,-16.6
717,WaveLight,Germany,Health care equipment & services (453),8.63,-24.3,88,8.6,9.8,1.1,4.9,-12.5,0,-21.3
718,Devgen,Belgium,Biotechnology (4573),8.61,88.8,6,-14.3,143.5,16.7,14.3,-283.3,0,5.7
719,Zenon SA Robotics and Informatics,Greece,Industrial machinery (2757),8.58,241.8,8,-33.3,107.3,,8.3,-75.0,0,-33.7
720,Punch International,Belgium,Industrial machinery (2757),8.53,128.7,332,68.5,2.6,33.7,15.2,8.7,2,-32.0
721,Royal Ten Cate,The Netherlands,General industrials (272),8.50,4.9,887,15.0,1.0,7.0,5.4,7.6,4,13.8
722,Sword,France,Computer services (9533),8.49,37.2,179,26.1,4.7,2.2,1.4,16.2,1,21.8
723,Atria,Finland,Food producers (357),8.43,13.3,"1,272",15.3,0.7,10.6,6.5,4.7,6,3.6
724,Plastic Logic,UK,Electrical components & equipment (2733),8.42,,<0.5,,,,,,0,
725,Greencore,Ireland,Food producers (357),8.36,19.1,"1,267",-6.3,0.7,3.6,3.4,6.8,8,-7.6
726,Oncomethylome Sciences,Belgium,Biotechnology (4573),8.32,15.9,1,-50.0,832.0,100.0,50.0,"-1,300.0",0,1.8
727,Amarin,UK,Biotechnology (4573),8.28,-26.5,0,,,,,,0,38.9
728,KMD ,Denmark,Computer services (9533),8.23,47.2,433,-4.6,1.9,6.7,10.8,6.9,3,-1.0
728,Wienerberger,Austria,Construction & materials (235),8.23,57.4,"2,477",11.3,0.3,12.7,15.6,14.9,15,8.4
730,ACS,Spain,Construction & materials (235),8.20,-64.9,"21,389",52.1,0.0,13.8,9.3,11.6,143,20.2
730,Elexis,Germany,Electrical components & equipment (2733),8.20,10.8,161,16.7,5.1,4.3,2.2,15.5,1,6.9
730,Techem,Germany,Support services (279),8.20,15.3,559,6.9,1.5,13.4,9.6,14.1,3,11.7
733,Wolford,Austria,Personal goods (376),8.14,5.4,158,11.3,5.2,2.5,4.9,7.0,2,12.6
734,Biotie Therapies,Finland,Biotechnology (4573),8.12,7.1,8,700.0,101.5,,,-37.5,0,-2.7
734,LastMile Communications ,UK,Telecommunications equipment (9578),8.12,277.7,<0.5,,,,,,0,137.5
736,Orc Software,Sweden,Software (9537),8.11,-11.7,56,27.3,14.5,3.6,4.5,23.2,0,15.9
737,Newron Pharmaceuticals,Italy,Pharmaceuticals (4577),8.09,-28.8,4,300.0,202.3,,,-350.0,0,15.2
738,Kewill Systems (now Kewill),UK,Software (9537),8.06,60.9,69,21.1,11.7,2.9,1.8,4.3,1,14.7
739,Infovista,France,Software (9537),8.05,5.6,40,-2.4,20.1,2.5,2.4,-7.5,0,3.7
740,Lavipharm,Greece,Pharmaceuticals (4577),8.04,51.4,248,7.8,3.2,0.4,0.4,2.4,1,-2.8
741,Digital Bridges ,UK,Software (9537),8.02,-15.6,24,50.0,33.4,,6.3,,0,-1.9
742,Redac ,UK,Software (9537),8.00,15.1,79,11.3,10.1,1.3,1.4,-2.5,0,-2.7
742,Lufthansa,Germany,Travel & leisure (575),8.00,60.0,"22,420",13.0,0.0,6.9,6.6,8.6,101,7.7
744,"CeNeS Pharmaceuticals (now part of Paion, Germany)",UK,Biotechnology (4573),7.97,-19.6,1,,797.0,,,"-1,000.0",0,-5.9
745,Anglo Design ,UK,Electronic equipment (2737),7.96,36.5,104,-8.8,7.7,4.8,3.5,3.8,1,3.4
746,Skanska,Sweden,Construction & materials (235),7.94,4.2,"14,686",10.5,0.1,1.4,1.4,3.9,60,7.8
746,Beig Topco,UK,Food producers (357),7.94,,407,,2.0,1.5,,7.1,3,
746,Pilat Media Global,UK,Software (9537),7.94,42.0,25,-3.8,31.8,,3.8,8.0,0,15.3
749,R Stahl,Germany,Electrical components & equipment (2733),7.92,7.2,212,24.0,3.7,4.2,2.9,12.7,1,2.5
750,ClinPhone,UK,Health care equipment & services (453),7.89,115.6,64,8.5,12.3,3.1,5.1,-3.1,1,17.3
751,Ablynx,Belgium,Biotechnology (4573),7.88,,9,,87.6,22.2,,-166.7,0,
752,CeWe Color,Germany,General retailers (537),7.86,3.7,413,3.0,1.9,7.5,7.0,3.4,3,-0.2
753,Amper,Spain,Telecommunications equipment (9578),7.81,38.0,310,25.0,2.5,1.3,5.2,5.2,1,34.7
754,Trevi Finanziaria Industrial,Italy,Construction & materials (235),7.77,9.1,817,34.6,1.0,6.1,9.2,12.2,5,20.1
754,Omega Pharma,Belgium,Pharmaceuticals (4577),7.77,-28.2,"1,004",-0.2,0.8,1.7,1.0,9.6,2,-37.4
756,Tigenix,Belgium,Biotechnology (4573),7.72,47.3,<0.5,,,,,,0,47.7
757,Karolin Machine Tool (now part of Nordstjernan) ,Sweden,Industrial machinery (2757),7.70,-0.8,168,15.1,4.6,,,4.2,1,9.9
758,Global Graphics,France,Software (9537),7.64,6.3,16,-5.9,47.8,,5.9,31.3,0,1.6
759,John Lewis,UK,General retailers (537),7.62,3.7,"7,758",10.7,0.1,6.5,5.0,6.1,67,5.3
760,IPTE,Belgium,Industrial machinery (2757),7.57,26.8,255,84.8,3.0,2.7,2.2,4.7,2,39.5
761,"Umbro (now part of Nike, USA)",UK,Personal goods (376),7.54,40.7,204,22.2,3.7,0.5,1.2,18.6,0,19.6
762,Ebro Puleva,Spain,Food producers (357),7.52,27.7,"2,685",7.2,0.3,3.1,3.4,0.7,7,6.5
763,Elisa,Finland,Fixed line telecommunications (653),7.50,25.0,"1,568",3.3,0.5,10.9,11.4,18.3,3,-19.3
763,Royal Cosun ,The Netherlands,Food producers (357),7.50,0.0,"1,713",16.6,0.4,5.8,6.5,3.2,4,3.0
763,Huntleigh Technology (now part of Getinge Extended Care),UK,Health care equipment & services (453),7.50,-13.0,307,12.9,2.4,7.5,8.8,12.1,3,2.4
763,TUI,Germany,Travel & leisure (575),7.50,-35.9,"21,866",4.5,0.0,4.6,3.3,1.4,63,4.2
767,Kingspan,Ireland,Construction & materials (235),7.48,-3.5,"1,863",27.5,0.4,7.8,4.1,12.5,7,27.9
768,MTL Instruments,UK,Electronic equipment (2737),7.47,16.0,116,14.9,6.4,1.7,3.0,10.3,1,-0.4
769,nCipher,UK,Software (9537),7.44,35.0,33,13.8,22.5,,,9.1,0,14.6
770,Larox,Finland,Industrial machinery (2757),7.42,9.0,158,28.5,4.7,0.6,0.8,8.2,0,1.8
770,Manutan International,France,Support services (279),7.42,,449,15.1,1.7,1.1,0.8,10.5,1,4.5
772,DekaBank,Germany,Banks (835),7.40,68.2,"1,219",5.5,0.6,,,41.7,3,10.3
772,Thomas Swan ,UK,Chemicals (135),7.40,2.2,39,5.4,19.0,2.6,5.4,-5.1,0,-6.4
772,Fiskars,Finland,Household goods (372),7.40,21.3,658,23.0,1.1,2.7,3.2,16.3,3,5.0
772,Glaston,Finland,Industrial machinery (2757),7.40,31.4,270,0.4,2.7,3.0,3.0,5.9,1,6.8
772,Wirecard,Germany,Support services (279),7.40,179.2,134,63.4,5.5,0.7,,24.6,0,27.1
777,Expro,UK,"Oil equipment, services & distribution (57)",7.38,125.0,706,72.6,1.0,11.6,17.1,12.5,4,64.0
778,Fabasoft,Austria,Software (9537),7.37,-0.4,22,4.8,33.5,9.1,9.5,,0,-10.0
779,SDL,UK,Software (9537),7.32,13.8,160,24.0,4.6,1.3,1.6,11.3,2,14.9
780,Munters,Sweden,Industrial machinery (2757),7.30,32.7,663,9.8,1.1,3.0,2.8,9.0,4,17.1
781,Technotrans,Germany,Electrical components & equipment (2733),7.28,11.5,153,1.3,4.8,3.3,2.6,9.2,1,12.4
781,Cofide,Italy,General industrials (272),7.28,12.5,"4,215",1.9,0.2,8.4,4.8,8.6,12,9.8
783,Mania Technologie,Germany,Electronic equipment (2737),7.25,76.4,77,4.1,9.4,5.2,5.4,1.3,1,-6.1
784,Pfeiffer Vacuum Technology,Germany,Household goods (372),7.19,-1.8,192,7.3,3.7,3.6,2.2,27.6,1,-0.9
785,Telegraaf Media Groep,The Netherlands,Media (555),7.16,-48.3,739,-5.7,1.0,1.5,1.8,-4.2,4,-11.7
786,Spyker Cars,The Netherlands,Automobiles & parts (335),7.14,-20.2,45,25.0,15.9,6.7,13.9,-106.7,0,-52.7
786,Mensch und Maschine Software,Germany,Software (9537),7.14,22.3,213,25.3,3.4,0.5,0.6,4.7,0,9.0
788,SolarWorld,Germany,Electrical components & equipment (2733),7.12,-15.8,699,35.7,1.0,16.7,20.4,23.0,1,38.9
789,Gamma,The Netherlands,Personal goods (376),7.10,-23.7,779,-12.8,0.9,4.6,4.7,7.4,7,0.9
790,McBride,UK,Household goods (372),7.08,29.9,806,9.7,0.9,3.3,3.5,5.3,5,3.8
791,Rosenbauer International,Austria,Commercial vehicles & trucks (2753),7.04,-4.9,426,14.5,1.7,1.6,3.0,7.3,2,9.7
791,Spirax-Sarco Engineering,UK,Industrial machinery (2757),7.04,-11.0,568,8.6,1.2,3.3,4.6,16.7,4,1.6
793,Prayon,Belgium,Chemicals (135),7.00,6.1,604,9.0,1.2,4.6,4.5,1.8,1,2.9
793,EVS Broadcast Equipment,Belgium,Electronic equipment (2737),7.00,27.3,95,10.5,7.4,2.1,1.2,62.1,0,18.4
795,Macro 4,UK,Software (9537),6.98,5.4,41,-4.7,17.0,2.4,2.3,9.8,0,-1.2
796,Microgen,UK,Computer services (9533),6.97,-16.8,49,-3.9,14.2,2.0,2.0,10.2,0,-19.4
796,Liberata ,UK,Support services (279),6.97,,281,-12.7,2.5,4.3,3.1,3.6,3,-11.0
798,Hoeft & Wessel,Germany,Industrial machinery (2757),6.94,27.1,100,35.1,6.9,2.0,2.7,6.0,1,-1.0
798,International Personal Finance,UK,Other financials (877),6.94,,558,,1.2,,,11.5,10,
800,Basler,Germany,Electrical components & equipment (2733),6.93,-6.4,52,0.0,13.3,1.9,1.9,3.8,0,1.5
800,Actix International ,UK,Software (9537),6.93,-30.1,31,-20.5,22.4,,2.6,-9.7,0,-17.9
802,Clipper Windpower,UK,Electricity (753),6.89,43.5,16,220.0,43.1,68.8,240.0,-843.8,0,157.8
803,Biotage,Sweden,Biotechnology (4573),6.88,1.3,53,-3.6,13.0,1.9,1.8,7.5,0,-1.5
803,Vanco,UK,Fixed line telecommunications (653),6.88,37.1,249,24.5,2.8,2.0,3.0,10.4,1,14.0
805,Chloride,UK,Electrical components & equipment (2733),6.83,7.9,364,30.9,1.9,1.6,1.1,12.6,2,14.1
806,International Power,UK,Electricity (753),6.81,66.5,"3,165",-10.0,0.2,10.0,9.1,22.1,4,1.4
806,Alliance Boots,UK,General retailers (537),6.81,-68.9,"15,660",110.2,0.0,1.8,3.0,4.2,82,24.5
806,Sioen Industries,Belgium,Personal goods (376),6.81,5.1,380,12.1,1.8,5.5,6.8,10.3,5,3.9
809,Raisio,Finland,Food producers (357),6.80,-39.3,441,0.0,1.5,6.6,5.9,1.1,1,-17.4
809,SThree,UK,Support services (279),6.80,857.7,712,33.1,1.0,1.0,0.6,9.8,2,38.7
811,Affibody,Sweden,Biotechnology (4573),6.79,16.9,2,100.0,339.5,,,-500.0,0,-17.5
811,ExonHit Therapeutics ,France,Biotechnology (4573),6.79,32.9,5,0.0,135.8,,,-140.0,0,11.6
813,Haulotte,France,Commercial vehicles & trucks (2753),6.77,8.5,648,24.9,1.0,4.6,5.2,17.6,2,30.9
814,Apertio (now part of Nokia Siemens Networks) ,UK,Telecommunications equipment (9578),6.75,4.7,27,42.1,25.0,3.7,5.3,-18.5,0,10.9
815,Urenco,UK,Electricity (753),6.70,-46.4,"1,024",14.5,0.7,51.4,38.7,34.5,2,20.0
816,Leifheit,Germany,Household goods (372),6.69,10.4,276,-0.4,2.4,2.5,1.4,1.1,1,-5.8
817,Aga Foodservice (now Aga Rangemaster),UK,Household goods (372),6.67,8.8,778,0.6,0.9,3.0,2.6,5.8,6,-1.6
817,Foseco (now part of Cookson),UK,Industrial machinery (2757),6.67,-5.8,587,5.4,1.1,3.1,3.6,9.9,3,6.1
819,Paion,Germany,Pharmaceuticals (4577),6.64,-48.0,5,-50.0,132.8,,,-260.0,0,-2.6
820,Net Insight,Sweden,Telecommunications equipment (9578),6.63,-32.9,24,71.4,27.6,4.2,,12.5,0,16.3
821,Randox Laboratories ,UK,Biotechnology (4573),6.59,-20.5,60,9.1,11.0,6.7,7.3,6.7,1,14.5
821,Silence Therapeutics,UK,Biotechnology (4573),6.59,51.8,6,100.0,109.8,,,-133.3,0,4.5
823,Cast,France,Software (9537),6.56,10.8,31,34.8,21.2,,,6.5,0,0.0
824,Ordina,The Netherlands,Computer services (9533),6.51,-11.3,665,25.5,1.0,2.6,2.5,6.9,5,16.1
825,IAWS,Ireland,Food producers (357),6.48,9.8,"1,908",22.5,0.3,5.3,3.5,9.7,5,35.5
826,Newport Networks,UK,Telecommunications equipment (9578),6.42,-27.0,<0.5,,,,200.0,,0,-27.1
827,Anoto,Sweden,Computer hardware (9572),6.41,-53.0,18,50.0,35.6,,,-5.6,0,-14.9
828,FKI (now part of Melrose),UK,Industrial machinery (2757),6.40,-37.3,"1,816",-0.4,0.4,2.4,1.9,6.6,12,-2.2
829,Jetter,Germany,Industrial machinery (2757),6.38,0.8,41,10.8,15.6,9.8,2.7,9.8,0,8.9
830,Lafuma,France,Personal goods (376),6.37,15.6,251,3.3,2.5,3.6,2.5,3.2,2,6.9
831,Innovia Films ,UK,Chemicals (135),6.36,43.2,357,0.8,1.8,3.4,2.0,8.7,1,-6.0
831,Graphisoft,Hungary,Software (9537),6.36,26.2,33,17.9,19.3,,3.6,,0,-5.8
833,Alphameric,UK,Software (9537),6.34,7.6,62,-31.1,10.2,6.5,4.4,-11.3,1,-14.3
834,Tilgin,Sweden,Electronic equipment (2737),6.33,24.4,41,-14.6,15.4,,,-12.2,0,13.5
835,GW Sohlberg ,Finland,Electronic equipment (2737),6.30,14.5,10,100.0,63.0,,,-280.0,0,11.3
835,SHL ,UK,Support services (279),6.30,18.6,113,15.3,5.6,6.2,6.1,1.8,1,1.7
837,Stratec Biomedical System,Germany,Health care equipment & services (453),6.29,-18.7,68,0.0,9.3,2.9,1.5,20.6,0,10.1
838,BWT,Austria,"Gas, water & multiutilities (757)",6.28,6.6,397,9.7,1.6,2.8,2.5,8.8,2,6.8
839,Nationwide,UK,Other financials (877),6.26,-70.5,"3,100",8.6,0.2,,,30.1,18,8.9
840,4SC,Germany,Biotechnology (4573),6.24,9.3,1,-75.0,624.0,,,-900.0,0,16.4
840,"Genesys (now part of West, USA)",France,Fixed line telecommunications (653),6.24,-12.0,148,4.2,4.2,1.4,4.9,12.2,1,-5.9
842,Torotrak,UK,Automobiles & parts (335),6.22,2.6,5,25.0,124.4,,25.0,-80.0,0,1.6
842,GFI Informatique,France,Computer services (9533),6.22,2.0,688,8.7,0.9,0.6,0.6,3.9,8,6.3
842,Norbrook Laboratories ,UK,Pharmaceuticals (4577),6.22,10.9,127,3.3,4.9,12.6,11.4,5.5,1,8.5
845,Kaessbohrer Gelaendefahrzeug,Germany,Industrial machinery (2757),6.20,-7.5,183,-4.2,3.4,,,10.4,0,1.6
845,Randstad,The Netherlands,Support services (279),6.20,31.9,"2,030",17.3,0.3,3.0,2.9,25.9,18,14.2
847,Amtel-Vredestein,The Netherlands,Automobiles & parts (335),6.16,349.6,559,21.8,1.1,7.2,9.6,-9.5,11,-31.5
847,SABMiller,UK,Beverages (353),6.16,50.2,"14,644",15.0,0.0,9.3,6.6,17.2,69,3.2
849,Espirito Santo Financial,Luxembourg,Banks (835),6.13,5.3,"2,644",8.9,0.2,,,29.3,13,9.3
849,PZ Cussons,UK,Personal goods (376),6.13,15.4,787,7.1,0.8,4.7,4.6,9.3,10,-4.8
851,Sectra,Sweden,Health care equipment & services (453),6.12,35.7,79,11.3,7.7,1.3,1.4,10.1,0,14.7
852,Devro,UK,Food producers (357),6.11,-7.4,214,2.4,2.9,7.0,10.0,11.7,2,1.8
853,Centrotec Sustainable,Germany,Chemicals (135),6.10,56.8,406,2.5,1.5,2.5,3.5,6.7,3,41.9
854,"Artwork Systems (now part of Esko-Graphics, Denmark)",Belgium,Software (9537),6.08,9.9,46,0.0,13.2,4.3,2.2,34.8,0,25.5
855,Christie,UK,Support services (279),6.05,46.5,119,0.0,5.1,0.8,1.7,8.4,1,5.1
856,Bond International Software,UK,Software (9537),6.03,70.3,40,73.9,15.1,2.5,4.3,17.5,0,69.9
857,Aerocrine,Sweden,Health care equipment & services (453),6.01,31.2,8,33.3,75.1,,,-150.0,0,40.0
857,Forensic Science Service ,UK,Support services (279),6.01,,215,,2.8,3.3,,-0.5,2,
859,CEAG,Germany,Telecommunications equipment (9578),6.00,-6.3,315,-10.5,1.9,2.2,3.7,3.8,18,-14.0
859,Sodexho Alliance (now Sodexo),France,Travel & leisure (575),6.00,200.0,"13,385",4.6,0.0,1.4,1.4,4.8,342,3.1
861,G4S,UK,Support services (279),5.99,213.6,"6,502",7.8,0.1,2.9,2.4,5.1,507,15.3
862,Clearswift Systems ,UK,Software (9537),5.97,-6.0,28,-15.2,21.3,,3.0,-28.6,0,7.1
862,Xchanging,UK,Support services (279),5.97,114.0,637,18.8,0.9,1.1,2.2,6.8,4,10.6
864,ReNeuron ,UK,Biotechnology (4573),5.94,1.5,<0.5,,,,,,0,19.0
864,TELES,Germany,Internet (9535),5.94,-6.3,27,-3.6,22.0,3.7,3.6,-59.3,0,12.3
866,MicroEmissive Displays,UK,Electrical components & equipment (2733),5.92,8.6,<0.5,,,,,,0,40.9
866,JoWooD Productions Software,Austria,Software (9537),5.92,14.7,23,53.3,25.7,,,8.7,0,28.2
866,Update Software,Austria,Software (9537),5.92,46.2,32,39.1,18.5,,,12.5,0,60.5
869,Games Workshop,UK,Leisure goods (374),5.91,2.1,152,-3.2,3.9,5.3,7.0,-2.0,3,-8.5
870,Meridio ,UK,Software (9537),5.90,10.3,15,66.7,39.3,,,-20.0,0,41.6
871,Dantherm,Denmark,Industrial machinery (2757),5.89,24.0,396,-0.3,1.5,1.3,2.8,2.3,3,3.7
872,Vandemoortele,Belgium,Food producers (357),5.87,6.7,972,12.1,0.6,5.2,7.3,3.9,3,6.4
873,Rhj International,Belgium,Other financials (877),5.86,-83.7,"4,104",39.9,0.1,,,-8.7,22,-10.4
873,Systar,France,Software (9537),5.86,8.7,18,12.5,32.6,,,11.1,0,26.1
875,XCounter,Sweden,Health care equipment & services (453),5.85,164.7,<0.5,,,,,,0,45.5
876,Investment AB Kinnevik,Sweden,Other financials (877),5.82,-25.7,812,12.9,0.7,4.6,4.6,210.7,2,-9.1
877,Ponsse,Finland,Commercial vehicles & trucks (2753),5.81,78.2,310,29.7,1.9,3.2,4.6,12.3,1,10.2
877,Efore,Finland,Electronic equipment (2737),5.81,19.5,80,-11.1,7.3,3.8,7.8,-2.5,1,-3.3
879,Langley,UK,Industrial machinery (2757),5.76,-1.9,494,42.0,1.2,1.0,2.0,10.7,2,50.4
880,Bespak (now Consort Medical),UK,Health care equipment & services (453),5.74,11.7,177,39.4,3.2,6.2,4.7,11.9,1,52.5
880,Cerep,France,Pharmaceuticals (4577),5.74,-55.2,49,-7.5,11.7,4.1,7.5,2.0,0,-39.9
882,Premier Foods,UK,Food producers (357),5.72,16.7,"3,149",141.1,0.2,5.0,4.7,3.3,18,250.7
882,Phoqus Pharmaceuticals,UK,Pharmaceuticals (4577),5.72,34.0,<0.5,,,,,,0,-2.7
882,Camelot,UK,Travel & leisure (575),5.72,-69.3,"5,884",-2.0,0.1,0.2,0.1,1.1,1,8.0
885,Boiron,France,Pharmaceuticals (4577),5.71,77.9,434,8.8,1.3,4.1,3.8,10.1,4,-5.0
886,Ercros,Spain,Chemicals (135),5.70,-6.6,845,17.2,0.7,2.7,3.2,-4.7,2,-2.9
887,Inmarsat,UK,Mobile telecommunications (657),5.68,143.8,394,15.2,1.4,30.7,12.3,36.8,0,21.9
888,Fagerhult,Sweden,Electrical components & equipment (2733),5.62,18.6,267,16.6,2.1,3.7,4.4,7.9,2,15.6
889,Kemble Water ,UK,Support services (279),5.58,13.9,"2,175",0.5,0.3,62.7,54.9,37.0,6,-14.0
890,Surrey Satellite Technology ,UK,Telecommunications equipment (9578),5.56,2.6,35,20.7,15.9,5.7,6.9,5.7,0,9.6
891,Marshalls,UK,Construction & materials (235),5.55,8.0,549,6.6,1.0,8.0,6.4,11.7,3,2.1
892,Biolitec,Germany,Pharmaceuticals (4577),5.54,1.5,39,34.5,14.2,7.7,17.2,20.5,0,0.9
893,Grifols,Spain,Pharmaceuticals (4577),5.53,14.0,703,8.5,0.8,6.7,3.9,20.8,5,13.1
894,Sanochemia Pharmazeutika,Austria,Pharmaceuticals (4577),5.52,-36.3,30,0.0,18.4,10.0,6.7,-23.3,0,4.4
894,Transitive ,UK,Software (9537),5.52,24.6,4,100.0,138.0,,,-100.0,0,7.9
896,PV Crystalox Solar,UK,Electrical components & equipment (2733),5.51,,359,,1.5,9.7,,25.1,0,
897,PKC,Finland,Electronic equipment (2737),5.50,12.0,289,26.2,1.9,3.5,3.9,9.7,5,23.9
898,IRIS,Belgium,Software (9537),5.48,10.3,95,15.9,5.8,2.1,1.2,8.4,0,17.9
899,CML Microsystems,UK,Semiconductors (9576),5.40,-16.3,23,-4.2,23.5,,4.2,-8.7,0,-3.5
900,AERO Vodochody ,Czech Republic,Aerospace & defence (271),5.38,-56.0,110,20.9,4.9,9.1,3.3,-29.1,2,2.1
900,Fagor Electrodomesticos ,Spain,Household goods (372),5.38,13.0,"1,750",0.3,0.3,3.0,6.4,1.9,10,-4.5
902,Helphire,UK,Other financials (877),5.37,90.4,395,56.7,1.4,,,13.9,2,9.4
903,Polynt,Italy,Chemicals (135),5.36,19.9,576,15.2,0.9,9.5,4.8,7.5,1,9.7
904,Augusta Technologie,Germany,Electrical components & equipment (2733),5.35,14.8,119,7.2,4.5,4.2,1.8,13.4,1,8.5
904,Ambu,Denmark,Health care equipment & services (453),5.35,-7.9,96,0.0,5.6,5.2,5.2,9.4,1,-0.4
906,Cie Automotive,Spain,Automobiles & parts (335),5.34,-16.6,"1,278",33.3,0.4,7.7,9.6,6.7,8,18.0
907,Deutsche Steinzeug,Germany,Construction & materials (235),5.33,-34.2,243,2.1,2.2,4.5,3.4,4.9,2,1.5
908,Compair ,UK,Support services (279),5.31,25.8,361,7.4,1.5,0.8,1.5,5.0,2,-0.9
909,Balda,Germany,Chemicals (135),5.30,120.8,309,-16.7,1.7,16.8,9.4,-10.0,8,0.5
909,Ensto ,Finland,Electrical components & equipment (2733),5.30,17.8,209,16.8,2.5,5.7,2.2,6.7,1,10.0
911,Stonesoft,Finland,Computer services (9533),5.29,10.2,19,-13.6,27.8,,,-36.8,0,-27.1
911,Sodra ,Sweden,Forestry & paper (173),5.29,0.0,"1,794",5.2,0.3,5.7,5.6,9.9,4,0.1
911,Maconomy,Denmark,Software (9537),5.29,3.1,30,25.0,17.6,3.3,,,0,13.1
914,Hymer,Germany,Automobiles & parts (335),5.25,-24.9,870,14.0,0.6,3.0,4.2,5.6,3,6.8
914,Ceres Power ,UK,Electrical components & equipment (2733),5.25,63.6,<0.5,,,,,,0,40.5
914,Dansk Landbrugs Grovvareselskab ,Denmark,Food producers (357),5.25,61.0,"3,303",42.2,0.2,2.1,1.8,1.7,5,61.4
917,Schuler,Germany,Industrial machinery (2757),5.23,27.6,725,28.8,0.7,1.9,1.2,1.9,5,32.9
917,Topdanmark,Denmark,Nonlife insurance (853),5.23,34.4,"1,687",4.7,0.3,,,13.2,2,4.9
919,Trafficmaster,UK,Telecommunications equipment (9578),5.20,24.1,66,-8.3,7.9,3.0,2.8,10.6,1,12.0
920,Boss Media,Sweden,Travel & leisure (575),5.18,-26.8,33,-2.9,15.7,3.0,2.9,15.2,0,-2.4
921,ALTEC,Greece,Computer services (9533),5.16,-1.7,229,17.4,2.3,7.0,2.6,3.9,1,0.0
922,Intelligent Energy,UK,Electrical components & equipment (2733),5.14,-39.6,2,-33.3,257.0,,,-500.0,0,10.7
