eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
687,Ubizen,Belgium,Internet (9535),7.32,-2.1,42,-2.3,17.4,2.4,2.3,-14.3,0,-24.7
688,Isagro,Italy,Chemicals (135),7.29,-4.7,201,9.8,3.6,4.0,2.2,11.4,1,12.9
689,BBS Kraftfahrzeugtechnik,Germany,Automobiles & parts (335),7.28,-13.6,190,0.0,3.8,8.9,8.9,2.6,1,5.7
690,Biotie Therapies,Finland,Biotechnology (4573),7.15,-13.5,1,-75.0,715.0,0.0,0.0,-800.0,0,0.0
691,Foseco,UK,Industrial machinery (2757),7.13,0.0,548,10.7,1.3,3.1,2.8,9.7,3,3.2
692,CeNeS Pharmaceuticals,UK,Biotechnology (4573),7.12,40.7,0,,,,,,0,14.3
693,Elcoteq,Finland,Electronic equipment (2737),7.10,-10.1,"4,169",41.1,0.2,3.9,6.5,1.8,15,16.7
694,Amarin,UK,Pharmaceuticals (4577),7.05,139.0,0,-100.0,,,0.0,,0,27.8
695,Hampson Industries,UK,Aerospace & defence (271),7.03,134.3,152,34.5,4.6,7.2,7.1,3.3,1,19.7
695,ALTEC,Greece,Computer services (9533),7.03,29.2,179,-38.1,3.9,3.4,2.1,6.7,1,6.3
697,Orc Software,Sweden,Software (9537),7.01,4.3,30,15.4,23.4,3.3,3.8,10.0,0,18.5
698,GfK,Germany,Support services (279),7.00,-5.4,937,39.4,0.7,2.5,2.2,11.6,8,38.7
699,Larox,Finland,Support services (279),6.91,15.2,104,7.2,6.6,1.0,3.1,5.8,0,0.5
700,Winkler & Dunnebier,Germany,Industrial machinery (2757),6.90,-12.7,101,-1.9,6.8,1.0,1.0,9.9,1,-8.4
701,MTL Instruments,UK,Electronic equipment (2737),6.88,16.8,108,17.4,6.4,2.8,2.2,10.2,1,5.1
701,Compagnie Industriali Riunite,Italy,General industrials (272),6.88,-65.6,"3,383",10.5,0.2,6.9,5.2,7.5,10,-1.9
703,Newport Networks,UK,Telecommunications equipment (9578),6.87,0.1,1,,687.0,300.0,,"-2,000.0",0,66.2
704,Infor Business Solutions,Germany,Software (9537),6.84,-44.7,50,-24.2,13.7,2.0,0.0,-4.0,0,-36.9
705,VOGT Electronic,Germany,Electronic equipment (2737),6.80,-25.3,192,-37.3,3.5,3.1,2.0,-4.7,3,-14.7
705,Sanochemia Pharmazeutika,Austria,Pharmaceuticals (4577),6.80,7.8,29,11.5,23.4,3.4,11.5,10.3,0,11.4
707,SABMiller,UK,Beverages (353),6.78,14.3,"12,976",18.6,0.1,6.5,5.9,17.9,54,31.5
708,Fagor Electrodomesticos,Spain,Household goods (372),6.77,137.5,"1,411",49.9,0.5,5.7,3.8,0.4,10,74.2
708,ClearSpeed Technology,UK,Semiconductors (9576),6.77,86.5,1,,677.0,0.0,,"-1,000.0",0,54.3
710,Atria,Finland,Food producers (357),6.71,-4.1,977,17.1,0.7,7.7,3.5,4.1,4,
711,Body Shop International (now part of L'Oreal),UK,General retailers (537),6.70,-13.1,610,9.9,1.1,6.7,3.2,8.9,7,15.9
711,Ortivus,Sweden,Health care equipment & services (453),6.70,90.3,18,20.0,37.2,5.6,0.0,-11.1,0,25.2
713,Infovista,France,Software (9537),6.65,9.4,34,17.2,19.6,2.9,3.4,0.0,0,2.1
714,Intrum Justitia,Sweden,Other financials (877),6.63,45.7,301,-0.7,2.2,,,16.6,3,-2.8
715,Plethora Solutions,UK,Pharmaceuticals (4577),6.62,151.7,0,,,,,,0,180.0
716,Sodra,Sweden,Forestry & paper (173),6.60,0.0,"1,454",3.6,0.5,5.3,0.2,6.5,4,-2.6
717,Lorantis,UK,Biotechnology (4573),6.59,17.3,0,-100.0,,,200.0,,0,2.1
717,Chloride,UK,Electrical components & equipment (2733),6.59,-11.7,264,10.0,2.5,1.1,3.8,9.5,1,-10.3
719,Hochtief,Germany,Construction & materials (235),6.56,56.2,"13,653",14.3,0.0,3.6,3.6,1.5,41,13.9
720,McBride,UK,Household goods (372),6.55,-4.2,782,7.1,0.8,3.2,3.4,5.8,4,4.6
720,Isra Vision Systems,Germany,Industrial machinery (2757),6.55,12.3,45,12.5,14.6,0.0,0.0,20.0,0,0.8
720,Global Graphics,France,Software (9537),6.55,5.1,19,5.6,34.5,0.0,0.0,5.3,0,1.0
723,Efore,Finland,Electronic equipment (2737),6.54,15.8,82,12.3,8.0,3.7,4.1,-1.2,1,30.5
724,Grupo Isolux Corsan,Spain,Construction & materials (235),6.52,,"1,501",,0.4,19.3,,3.5,2,
725,Perlos,Finland,Electronic equipment (2737),6.50,62.5,667,18.7,1.0,13.3,10.5,1.8,7,29.5
726,Chroma Therapeutics,UK,Biotechnology (4573),6.46,433.9,0,,,,,,0,112.5
727,Martin-Baker (Engineering),UK,Aerospace & defence (271),6.45,23.3,168,0.6,3.8,1.2,2.4,14.3,1,-0.2
728,Pfeiffer Vacuum Technology,Germany,Household goods (372),6.43,-37.3,160,2.6,4.0,1.3,1.9,22.5,1,-7.9
729,Clearswift Systems,UK,Software (9537),6.42,-0.9,35,2.9,18.3,0.0,2.9,-31.4,0,-4.7
730,Kingspan,Ireland,Construction & materials (235),6.40,28.8,"1,243",29.7,0.5,3.8,5.9,11.7,4,32.4
731,Mensch und Maschine Software,Germany,Computer services (9533),6.32,-16.8,147,8.9,4.3,0.7,0.7,0.7,0,-13.5
731,ITI Scotland,UK,Other financials (877),6.32,"1,115.4",0,,,,,,0,280.0
733,Hannover RE,Germany,Nonlife insurance (853),6.30,,"8,872",-7.3,0.1,,,0.5,2,-1.8
734,Prima Industrie,Italy,Industrial machinery (2757),6.27,-9.1,111,11.0,5.6,0.9,,6.3,0,7.1
735,Basware,Finland,Software (9537),6.20,34.8,43,30.3,14.4,0.0,0.0,11.6,0,29.3
736,Games Workshop,UK,Leisure goods (374),6.19,-0.5,168,-15.6,3.7,6.5,8.0,3.6,3,-11.6
737,Bauer,Germany,Construction & materials (235),6.16,12.2,719,19.4,0.9,7.1,5.5,6.5,5,22.2
738,Redac,UK,Software (9537),6.12,84.3,94,-18.3,6.5,1.1,0.0,-6.4,1,-17.2
739,Aga Foodservice,UK,Household goods (372),6.11,10.5,730,15.3,0.8,2.1,3.3,8.4,6,9.8
740,Telindus (now part of Belgacom),Belgium,Telecommunications equipment (9578),6.10,-13.8,618,16.2,1.0,3.1,3.4,-5.3,3,17.2
741,Victrex,UK,Chemicals (135),6.06,20.0,148,17.5,4.1,18.2,11.1,34.5,0,23.3
742,Devro,UK,Food producers (357),6.04,2.7,222,2.3,2.7,10.8,7.8,18.0,2,2.2
742,Constantia Packaging,Austria,General industrials (272),6.04,-3.7,992,5.0,0.6,7.2,7.9,8.9,6,8.2
744,Elisa,Finland,Fixed line telecommunications (653),6.00,-64.7,"1,337",-1.4,0.4,12.9,10.8,11.8,5,-10.8
744,D'Ieteren,Belgium,General retailers (537),6.00,-71.6,"4,757",6.7,0.1,18.7,17.7,4.2,19,7.1
744,Laundry Systems,Belgium,Industrial machinery (2757),6.00,33.3,224,1.4,2.7,3.6,0.0,5.4,1,-1.9
747,Rocla,Finland,Commercial vehicles & trucks (2753),5.97,38.8,97,5.4,6.2,7.2,2.2,4.1,0,7.3
747,Luxfer,UK,Industrial machinery (2757),5.97,2.6,339,2.4,1.8,2.9,3.9,6.8,2,-4.0
749,Leifheit,Germany,Household goods (372),5.93,-11.4,296,-6.6,2.0,2.4,2.2,1.0,2,-10.0
750,Technotrans,Germany,Electrical components & equipment (2733),5.91,87.6,130,11.1,4.5,6.9,1.7,10.0,1,8.6
751,CEAG,Germany,Telecommunications equipment (9578),5.90,9.3,230,43.8,2.6,5.2,5.0,2.6,14,34.8
752,Coop Norden,Sweden,Food & drug retailers (533),5.89,35.1,"8,725",2.6,0.1,1.0,1.2,-1.1,23,-4.3
752,Biolitec,Germany,Pharmaceuticals (4577),5.89,51.0,25,0.0,23.6,8.0,16.0,4.0,0,5.8
754,Affibody,Sweden,Biotechnology (4573),5.85,-13.2,1,0.0,585.0,0.0,0.0,-700.0,0,-5.0
755,Ardana,UK,Pharmaceuticals (4577),5.84,-67.7,0,,,,,,0,25.0
755,Systar,France,Software (9537),5.84,2.8,12,9.1,48.7,0.0,0.0,8.3,0,-1.3
757,Deceuninck,Belgium,Construction & materials (235),5.83,-3.8,644,10.7,0.9,8.9,9.5,4.3,3,-2.1
758,Balfour Beatty,UK,Construction & materials (235),5.82,-50.0,"5,584",8.3,0.1,1.5,1.4,3.4,28,-1.9
758,British Energy,UK,Electricity (753),5.82,-71.4,935,-57.6,0.6,7.3,0.0,13.0,5,5.9
760,Rosenbauer International,Austria,Commercial vehicles & trucks (2753),5.80,-7.9,321,7.4,1.8,2.5,1.7,5.9,1,2.3
760,IPTE,Belgium,Industrial machinery (2757),5.80,2.7,127,-1.6,4.6,3.1,2.3,3.1,1,10.1
762,Norbrook Laboratories,UK,Pharmaceuticals (4577),5.78,9.1,120,20.0,4.8,5.0,4.0,13.3,1,8.2
763,Solexa,UK,Health care equipment & services (453),5.77,14.9,0,,,,,,0,6.1
764,Microsulis,UK,Health care equipment & services (453),5.73,183.7,5,66.7,114.6,80.0,133.3,-400.0,0,80.8
764,Umbro,UK,Personal goods (376),5.73,9.8,179,-12.3,3.2,1.1,1.0,27.4,0,13.6
766,Meridio,UK,Software (9537),5.72,80.4,9,-18.2,63.6,0.0,0.0,-66.7,0,43.5
767,Kaessbohrer Gelaendefahrzeug,Germany,Industrial machinery (2757),5.70,14.0,165,7.1,3.5,1.8,0.6,10.9,0,2.6
768,Severn Trent,UK,"Gas, water & multiutilities (757)",5.68,5.4,"3,425",13.1,0.2,16.9,25.5,20.5,16,-0.4
769,SDL,UK,Software (9537),5.64,52.8,114,25.3,4.9,0.9,2.2,7.0,1,14.1
770,Ricardo,UK,Support services (279),5.62,-12.6,233,9.4,2.4,3.9,7.5,5.2,2,-6.6
771,Fiskars,Finland,Household goods (372),5.60,12.0,551,-7.7,1.0,3.4,2.8,13.6,3,-8.1
771,Azkoyen,Spain,Industrial machinery (2757),5.60,-17.6,118,-5.6,4.7,3.4,4.8,1.7,1,4.5
773,Wustenrot & Wurttemberg,Germany,Nonlife insurance (853),5.58,,"1,893",11.6,0.3,,,13.3,8,-0.5
774,SGL,UK,Support services (279),5.54,118.1,152,181.5,3.6,2.0,1.9,9.9,1,116.4
775,Artwork Systems,Belgium,Software (9537),5.53,14.3,46,-2.1,12.0,2.2,2.1,34.8,0,-13.7
776,EVS Broadcast Equipment,Belgium,Electronic equipment (2737),5.50,-9.8,54,8.0,10.2,14.8,2.0,51.9,0,11.2
776,Norddeutsche Affinerie,Germany,Industrial metals (175),5.50,10.0,"3,022",21.8,0.2,1.1,1.1,3.3,3,-1.6
776,Sporting Exchange,UK,Travel & leisure (575),5.50,36.8,156,60.8,3.5,8.3,7.2,17.3,0,47.4
779,Kiln,UK,Nonlife insurance (853),5.48,300.0,525,13.4,1.0,,,2.3,0,2.5
780,Chemring,UK,Aerospace & defence (271),5.46,-37.8,193,5.5,2.8,5.2,3.8,13.0,2,1.3
780,TELES,Germany,Internet (9535),5.46,-8.5,30,-62.0,18.2,3.3,12.7,-43.3,0,-48.9
782,CeWe Color,Germany,General retailers (537),5.45,34.6,431,0.7,1.3,7.4,7.7,6.5,4,-2.6
783,GFT Technologies,Germany,Computer services (9533),5.44,-6.2,121,-4.0,4.5,0.8,0.8,0.0,1,6.1
784,Karstadt Quelle,Germany,General retailers (537),5.42,-35.2,"16,904",25.7,0.0,1.2,1.3,-2.1,107,44.1
785,StatPro,UK,Software (9537),5.40,34.0,16,23.1,33.8,0.0,0.0,12.5,0,15.3
786,Rentokil Initial,UK,Support services (279),5.39,27.7,"3,497",3.5,0.2,8.2,8.2,10.7,90,-1.0
787,Detica,UK,Computer services (9533),5.31,25.2,148,43.7,3.6,5.4,5.8,10.8,1,61.0
788,Agrolinz Melamine International,Austria,Chemicals (135),5.28,-0.6,471,19.5,1.1,4.9,,0.6,1,7.8
789,Cast,France,Software (9537),5.26,37.7,22,10.0,23.9,0.0,0.0,-9.1,0,7.9
789,Augusta Technologie,Germany,Telecommunications equipment (9578),5.26,-62.6,201,-14.1,2.6,1.5,1.3,4.0,1,-22.2
791,AIT (now Portrait Software),UK,Computer services (9533),5.25,-17.2,21,-27.6,25.0,0.0,3.4,14.3,0,-17.6
792,Norcros,UK,Construction & materials (235),5.24,9.2,284,8.0,1.8,2.1,5.3,5.3,2,6.3
792,Beazley,UK,Nonlife insurance (853),5.24,,812,38.6,0.6,,,2.8,0,51.6
794,Schouw,Denmark,General industrials (272),5.23,-5.9,501,10.6,1.0,12.0,10.2,5.4,3,3.5
795,Sondagsavisen,Denmark,Media (555),5.18,9.1,190,15.9,2.7,2.6,20.7,8.4,1,0.6
796,Stratec Biomedical System,Germany,Health care equipment & services (453),5.12,14.0,47,17.5,10.9,4.3,2.5,14.9,0,13.7
797,SQS Software Quality Systems,Germany,Software (9537),5.11,33.1,55,12.2,9.3,0.0,0.0,7.3,0,6.3
798,Grifols,Spain,Pharmaceuticals (4577),5.10,-26.0,524,15.2,1.0,4.4,4.2,14.3,3,-1.9
799,Beijer Electronics,Sweden,Electronic equipment (2737),5.09,212.3,66,34.7,7.7,1.5,0.0,9.1,0,47.7
800,Realtech,Germany,Computer services (9533),5.08,9.5,50,6.4,10.2,2.0,2.1,4.0,1,-0.4
801,Quantel,France,Health care equipment & services (453),5.05,29.8,37,2.8,13.6,10.8,0.0,8.1,0,15.4
802,Graphisoft,Hungary,Software (9537),5.04,10.8,28,3.7,18.0,3.6,22.2,0.0,0,-1.5
803,Skanska,Sweden,Construction & materials (235),5.01,-2.0,"13,280",2.8,0.0,1.1,0.9,4.0,54,0.0
804,Stanelco,UK,Industrial machinery (2757),5.00,129.4,2,0.0,250.0,200.0,50.0,-250.0,0,18.2
805,Boiron,France,Pharmaceuticals (4577),4.97,47.0,362,15.7,1.4,3.3,5.4,6.9,3,37.0
806,OFCOM,UK,Media (555),4.96,-0.4,212,341.7,2.3,3.8,47.9,-42.9,1,300.0
807,British Vita (now part of TPG Spring),UK,Chemicals (135),4.95,-5.5,"1,396",2.0,0.4,3.4,4.2,4.8,8,-5.1
807,Scapa,UK,Chemicals (135),4.95,3.1,279,1.8,1.8,1.4,2.2,-6.1,2,-2.3
807,AEA Technology,UK,Support services (279),4.95,-51.4,279,-17.2,1.8,2.2,2.4,0.4,2,-17.9
807,Thomas Cook,Germany,Travel & leisure (575),4.95,-44.1,"7,661",2.4,0.1,1.4,0.5,2.3,23,-5.4
811,Linn Products,UK,Leisure goods (374),4.91,-7.4,47,-7.8,10.4,2.1,7.8,2.1,0,-1.4
812,Ambu,Denmark,Health care equipment & services (453),4.90,17.2,88,7.3,5.6,6.8,8.5,9.1,1,25.0
812,Avery Weigh-Tronix,UK,Household goods (372),4.90,8.2,227,32.7,2.2,1.8,2.3,1.3,3,14.3
812,Munters,Sweden,Industrial machinery (2757),4.90,16.4,546,12.8,0.9,2.4,2.5,7.9,3,3.0
812,PZ Cussons,UK,Personal goods (376),4.90,-16.2,699,-1.7,0.7,3.9,2.8,8.9,11,-3.4
816,TTP,UK,Computer services (9533),4.88,-17.7,33,-8.3,14.8,0.0,2.8,-3.0,0,-6.7
817,Doncasters,UK,Industrial machinery (2757),4.86,11.0,571,16.5,0.9,4.0,5.5,6.0,4,3.7
818,FAES Farma,Spain,Biotechnology (4573),4.85,-75.2,166,1.8,2.9,3.6,2.5,12.0,1,0.0
818,Transitive,UK,Software (9537),4.85,18.9,2,-50.0,242.5,0.0,0.0,-250.0,0,4.9
820,Fugro,The Netherlands,Support services (279),4.84,9.0,"1,161",15.2,0.4,6.9,6.8,12.2,8,3.3
821,Aspocomp,Finland,Electronic equipment (2737),4.83,,164,-16.8,2.9,15.2,8.1,-10.4,3,-3.3
822,RHM,UK,Food producers (357),4.80,-3.0,"2,390",-2.0,0.2,3.8,2.9,10.0,17,-6.1
823,Porvair,UK,Chemicals (135),4.79,3.5,65,0.0,7.4,1.5,3.1,1.5,0,-5.6
824,IAWS,Ireland,Food producers (357),4.78,177.9,"1,408",10.3,0.3,5.3,3.2,8.5,4,19.8
825,Zytek,UK,Automobiles & parts (335),4.77,13.8,12,-14.3,39.8,0.0,0.0,0.0,0,-16.0
826,Vetco,UK,"Oil equipment, services & distribution (57)",4.76,,542,,0.9,1.5,,2.4,9,
827,GFI Informatique,France,Computer services (9533),4.71,-16.5,544,5.0,0.9,0.7,0.6,4.4,7,3.4
828,Ares,France,Computer services (9533),4.70,46.9,483,1.7,1.0,0.0,0.0,1.2,2,3.2
829,Glunz & Jensen,Denmark,Computer hardware (9572),4.68,-41.0,71,-14.5,6.6,4.2,1.2,1.4,0,-21.6
830,Whatman,UK,Health care equipment & services (453),4.66,100.0,170,40.5,2.7,4.7,5.0,20.0,1,10.1
831,Bespak,UK,Health care equipment & services (453),4.63,-10.4,116,-4.1,4.0,3.4,5.8,6.0,1,-5.8
832,Stonesoft,Finland,Computer services (9533),4.61,-9.4,22,0.0,21.0,0.0,0.0,-27.3,0,-4.3
833,EVC International (now Ineos Vinyls),UK,Chemicals (135),4.60,15.0,"1,222",18.4,0.4,3.8,3.8,-2.1,3,-1.0
833,Lombard Medical Technologies,UK,Health care equipment & services (453),4.60,75.6,0,,,,,,0,27.0
835,Galapagos,Belgium,Biotechnology (4573),4.58,57.9,11,37.5,41.6,18.2,0.0,-63.6,0,32.9
836,Pharmagene (now Asterand),UK,Biotechnology (4573),4.57,-61.7,4,-33.3,114.3,0.0,0.0,-275.0,0,-15.8
836,Stralfors,Sweden,Media (555),4.57,-2.6,360,10.4,1.3,4.7,3.7,1.4,2,9.7
838,Proteome Sciences,UK,Pharmaceuticals (4577),4.56,-9.9,0,,,,,,0,-7.1
839,"Domnick Hunter (now part of Parker Hannifin, USA)",UK,General industrials (272),4.54,6.3,230,15.6,2.0,3.9,4.0,8.7,2,23.1
840,Dantherm,Denmark,Industrial machinery (2757),4.52,118.4,388,98.0,1.2,2.3,8.2,3.4,3,120.3
841,XponCard,Sweden,Electronic equipment (2737),4.51,3.7,115,18.6,3.9,5.2,6.2,5.2,0,-0.7
841,World of Medicine,Germany,Health care equipment & services (453),4.51,13.9,29,-6.5,15.6,3.4,3.2,-13.8,0,-11.0
843,Ensto,Finland,Electrical components & equipment (2733),4.50,15.4,179,9.8,2.5,2.2,4.3,7.3,1,7.0
843,Verbund,Austria,Electricity (753),4.50,,"2,507",-18.6,0.2,4.7,2.5,22.3,2,-2.6
845,IRIS,Belgium,Software (9537),4.46,13.8,74,57.4,6.0,2.7,2.1,6.8,0,13.8
846,AudioDev,Sweden,Computer hardware (9572),4.40,-21.7,23,-20.7,19.1,4.3,0.0,8.7,0,-8.1
847,Virbac,France,Pharmaceuticals (4577),4.38,-13.8,358,0.8,1.2,3.1,3.4,6.1,2,0.5
848,International Power,UK,Electricity (753),4.37,0.0,"2,813",151.6,0.2,13.8,31.1,31.6,4,30.1
848,Lindab Intressemter,Sweden,Industrial metals (175),4.37,20.7,662,13.6,0.7,6.3,3.3,8.2,4,-0.1
848,Strategic Rail Authority,UK,Industrial transportation (277),4.37,50.2,"3,063",-15.0,0.1,171.6,156.2,-144.1,33,54.7
848,Aegis,UK,Media (555),4.37,276.7,"1,267",16.6,0.3,2.4,2.9,12.4,12,20.3
848,AGI Therapeutics Research (now AGI Therapeutics),Ireland,Pharmaceuticals (4577),4.37,86.8,0,,,,,,0,0.0
848,SHL,UK,Support services (279),4.37,3.6,99,3.1,4.4,4.0,6.3,11.1,1,-14.0
854,Acerinox,Spain,Industrial metals (175),4.34,-30.0,"4,214",4.3,0.1,5.2,4.6,6.1,7,2.9
855,SPI Lasers,UK,Electronic equipment (2737),4.31,1.2,5,66.7,86.2,20.0,,-260.0,0,20.5
855,PlasmaSelect,Germany,Health care equipment & services (453),4.31,24.9,69,15.0,6.2,7.2,6.7,4.3,0,3.4
855,Rotork,UK,Industrial machinery (2757),4.31,21.8,254,18.7,1.7,0.8,2.3,20.9,1,5.9
858,HL Display,Sweden,Household goods (372),4.30,-4.2,139,-0.7,3.1,2.9,3.6,4.3,1,-3.5
859,JSG Funding,Ireland,General industrials (272),4.29,-12.8,"4,437",-7.7,0.1,4.1,4.1,1.2,29,-3.8
860,Emak,Italy,Household goods (372),4.27,36.9,183,12.3,2.3,3.3,4.3,9.3,1,28.6
861,Christie,UK,Support services (279),4.25,38.9,113,10.8,3.8,0.9,2.9,5.3,1,8.8
862,Ige Plus Xao,France,Software (9537),4.24,19.1,19,11.8,22.3,5.3,0.0,10.5,0,19.1
863,Sioen Industries,Belgium,Personal goods (376),4.23,148.8,316,1.3,1.3,5.4,2.6,7.6,5,2.0
864,KGHM Polska Miedz,Poland,Mining (177),4.21,76.9,"2,350",23.3,0.2,9.8,11.3,29.8,27,-3.2
865,Surface Technology Systems,UK,Semiconductors (9576),4.19,0.0,28,40.0,15.0,3.6,5.0,7.1,0,-2.0
865,Alphameric,UK,Software (9537),4.19,-14.8,107,4.9,3.9,5.6,7.8,10.3,1,-27.7
867,Inion,Finland,Health care equipment & services (453),4.15,89.5,8,14.3,51.9,37.5,14.3,-137.5,0,32.9
868,Trinecke Zelezarny,Czech Republic,Industrial metals (175),4.14,256.9,"1,140",7.0,0.4,12.9,10.7,8.5,9,10.7
869,Softing,Germany,Computer hardware (9572),4.13,45.9,22,10.0,18.8,0.0,0.0,4.5,0,16.0
869,Comino (now part of Civica),UK,Software (9537),4.13,-4.2,37,2.8,11.2,2.7,2.8,5.4,0,-0.4
869,nCipher,UK,Software (9537),4.13,0.5,25,19.0,16.5,0.0,0.0,12.0,0,12.8
872,Mania Technologie,Germany,Electronic equipment (2737),4.11,7.3,74,-15.9,5.6,10.8,4.5,-20.3,1,-4.8
873,Pankl Racing Systems,Austria,Automobiles & parts (335),4.10,-21.6,82,7.9,5.0,11.0,10.5,4.9,1,9.2
874,Acciona,Spain,Construction & materials (235),4.09,-4.4,"4,853",19.9,0.1,16.6,11.6,10.4,27,23.7
874,Amino Technologies,UK,Telecommunications equipment (9578),4.09,66.3,34,61.9,12.0,2.9,4.8,0.0,0,45.6
876,Sociedade Interbancaria de Servicos,Portugal,Support services (279),4.06,,104,,3.9,7.7,,3.8,0,
877,Salcomp,Finland,Electronic equipment (2737),4.05,12.2,156,10.6,2.6,3.2,2.8,7.7,6,37.2
878,Energi E2,Denmark,Electricity (753),4.04,14.4,940,8.7,0.4,14.5,18.4,19.7,1,-4.5
879,VKR,Denmark,Construction & materials (235),4.02,123.3,"1,724",16.6,0.2,4.5,3.7,15.6,12,19.4
879,Intralot,Greece,Travel & leisure (575),4.02,18.2,226,-30.7,1.8,8.8,0.0,62.8,3,80.7
881,MVV Energie,Germany,"Gas, water & multiutilities (757)",4.00,9.0,"1,958",24.9,0.2,7.9,10.1,7.9,6,-7.3
882,Pricer,Sweden,Electronic equipment (2737),3.99,34.8,35,45.8,11.4,0.0,4.2,-14.3,0,44.4
883,Atoss Software,Germany,Software (9537),3.96,-7.3,20,-9.1,19.8,0.0,0.0,5.0,0,-2.8
883,Innovation,UK,Software (9537),3.96,-29.8,89,6.0,4.4,2.2,2.4,-19.1,1,12.2
883,Maconomy,Denmark,Software (9537),3.96,5.0,19,-5.0,20.8,0.0,0.0,-15.8,0,-3.8
886,Apoteket,Sweden,Food & drug retailers (533),3.94,164.4,"3,776",4.0,0.1,0.8,0.9,0.8,11,0.5
887,Data Modul,Germany,Electronic equipment (2737),3.92,-5.3,158,-2.5,2.5,1.3,1.2,1.3,0,7.2
888,Telit Communications,UK,Telecommunications equipment (9578),3.91,-6.9,86,14.7,4.5,0.0,,-1.2,0,8.5
889,WSP,UK,Support services (279),3.89,7.2,508,13.1,0.8,2.4,1.8,6.3,6,13.7
890,Pilat Media Global,UK,Software (9537),3.86,628.3,19,5.6,20.3,0.0,0.0,15.8,0,11.9
891,Okmetic,Finland,Semiconductors (9576),3.84,2.1,50,-9.1,7.7,2.0,1.8,-2.0,0,-19.5
892,Seagull,The Netherlands,Software (9537),3.81,-15.9,20,5.3,19.1,0.0,0.0,-15.0,0,-13.4
893,PKC,Finland,Electronic equipment (2737),3.80,-5.7,199,11.8,1.9,5.5,7.3,14.1,4,27.9
893,Riber,France,Semiconductors (9576),3.80,8.6,13,-23.5,29.2,23.1,5.9,-84.6,0,5.0
895,XP Power,UK,Electronic equipment (2737),3.78,12.8,101,4.1,3.7,2.0,0.0,11.9,0,6.5
895,Bernard Matthews,UK,Food producers (357),3.78,18.1,668,5.2,0.6,5.1,3.5,8.8,7,0.5
895,KBC Advanced Technologies,UK,"Oil equipment, services & distribution (57)",3.78,33.6,41,-4.7,9.2,0.0,2.3,-7.3,0,-2.8
895,Studsvik,Sweden,Support services (279),3.78,-0.3,119,1.7,3.2,3.4,5.1,6.7,1,-5.5
899,CAF,Spain,Commercial vehicles & trucks (2753),3.76,-43.4,681,17.8,0.6,3.1,3.8,3.5,4,-0.2
900,BETonSports,UK,Travel & leisure (575),3.73,221.6,"1,071",2.0,0.3,0.3,0.3,1.2,2,9.6
901,Frigoglass,Greece,Support services (279),3.71,59.2,390,14.4,1.0,3.8,9.4,10.8,4,-5.5
902,Medisys,UK,Health care equipment & services (453),3.70,-8.6,44,-15.4,8.4,9.1,1.9,-47.7,0,-11.9
903,Inter Link Foods,UK,Food producers (357),3.68,162.9,143,41.6,2.6,9.1,5.0,5.6,2,42.0
904,BioMar,Denmark,Food producers (357),3.66,6.4,366,4.9,1.0,1.9,2.0,5.7,1,-3.0
904,Chicago Bridge & Iron Company,The Netherlands,Industrial machinery (2757),3.66,4.3,"1,914",19.0,0.2,1.6,0.9,2.2,10,-9.4
904,Amstrad,UK,Leisure goods (374),3.66,3.4,149,79.5,2.5,0.7,1.2,17.4,0,3.7
907,Ocean Power Delivery,UK,Electricity (753),3.65,-24.0,0,,,,,,0,0.0
907,Utimaco Safeware,Germany,Software (9537),3.65,-7.4,35,29.6,10.4,2.9,3.7,17.1,0,4.9
909,Carmelite Capital,UK,Other financials (877),3.64,-19.3,479,-1.8,0.8,,,-23.6,3,-1.6
909,Phoqus,UK,Pharmaceuticals (4577),3.64,-2.7,0,,,,,,0,-21.1
911,Raute,Finland,Industrial machinery (2757),3.62,13.1,109,34.6,3.3,1.8,2.5,3.7,1,-9.0
911,bede,UK,Semiconductors (9576),3.62,116.8,10,-9.1,36.2,0.0,0.0,-80.0,0,31.5
913,Wienerberger,Austria,Construction & materials (235),3.60,-40.5,"1,955",11.1,0.2,13.7,12.7,14.3,13,16.5
914,Kewill Systems,UK,Software (9537),3.58,15.5,39,21.9,9.2,2.6,0.0,5.1,0,40.8
915,PlusNet,UK,Internet (9535),3.57,155.0,51,27.5,7.0,11.8,10.0,11.8,0,43.4
916,Ferraris,UK,Health care equipment & services (453),3.54,13.1,80,-24.5,4.4,3.8,3.8,-8.8,1,-32.2
917,XKO,UK,Software (9537),3.52,72.5,40,-38.5,8.8,0.0,0.0,12.5,0,-42.7
918,Analytik Jena,Germany,Biotechnology (4573),3.51,-19.9,64,-28.1,5.5,6.3,2.2,0.0,0,-0.5
918,Expro,UK,"Oil equipment, services & distribution (57)",3.51,57.4,438,42.7,0.8,17.1,14.0,11.4,2,17.5
920,Prayon,Belgium,Chemicals (135),3.50,,511,,0.7,,,1.4,0,
921,ReNeuron Holdings,UK,Biotechnology (4573),3.49,13.3,0,,,,,,0,-32.1
922,Esker,France,Software (9537),3.48,-10.5,23,0.0,15.1,0.0,4.3,-8.7,0,-5.8
